created_at,place,text,lang

2015-11-09 21:51:13,,b'LIVE: President Obama is speaking to @OFA volunteers at the #OFAFallSummit. https://t.co/Ao84Izvixv',en

2015-11-09 21:40:23,,"b'""It was never about yes he can\xe2\x80\x94it was about yes we can."" \xe2\x80\x94@Simas44 #OFAFallSummit'",en

2015-11-09 19:49:37,,b'RT @OFA: The #OFAFallSummit with @BarackObama is about to kick off. Follow along. https://t.co/O8A2QHT1Zm',en

2015-11-07 18:29:27,,"b'""For the first time, more than 90% of Americans are covered."" \xe2\x80\x94President Obama https://t.co/oEk3RYamsm #GetCovered'",en

2015-11-07 16:58:54,,"b""In the weekly address, President Obama discusses why it's so important to #GetCovered: https://t.co/tx19WZPV6u""",en

2015-11-06 22:20:21,,"b'RT @WhiteHouse: ""If we want to prevent the worst effects of climate change before it\xe2\x80\x99s too late, the time to act is now."" \xe2\x80\x94@POTUS https://t\xe2\x80\xa6'",en

2015-11-06 20:47:06,,b'Retweet if you support American leadership on climate change. #ActOnClimate https://t.co/nzUDGeuE7v',en

2015-11-06 17:53:43,,b'The President just rejected #KeystoneXL. Add your name to support strong action on climate change: https://t.co/UQ4n60s4fw #ActOnClimate',en

2015-11-06 17:12:19,,"b'""If we want to prevent the worst effects of climate change before it\'s too late, the time to act is now."" \xe2\x80\x94President Obama #ActOnClimate'",en

2015-11-06 17:09:25,,"b'""Shipping crude oil into our country would not increase America\'s energy security."" \xe2\x80\x94President Obama #KeystoneXL'",en

2015-11-06 17:08:13,,"b'""Today, in 41 states, drivers can find at least one gas station selling gas for less than $2 a gallon."" \xe2\x80\x94President Obama #KeystoneXL'",en

2015-11-06 17:07:00,,"b'""In fact, gas prices have already been falling, steadily."" \xe2\x80\x94President Obama on rejecting the #KeystoneXL'",en

2015-11-06 17:05:44,,"b'""The pipeline would not lower gas prices for American consumers."" \xe2\x80\x94President Obama on rejecting the #KeystoneXL'",en

2015-11-06 17:04:02,,"b'""If Congress is serious about wanting to create jobs, this was not the way to do it."" \xe2\x80\x94President Obama on rejecting the #KeystoneXL'",en

2015-11-06 17:02:47,,"b'""The pipeline would not make a meaningful, long-term contribution to our economy."" \xe2\x80\x94President Obama on rejecting the #KeystoneXL'",en

2015-11-06 16:59:52,,b'BREAKING: President Obama just took another huge step to #ActOnClimate by rejecting the #KeystoneXL pipeline.',en

2015-11-06 16:58:43,,b'LIVE: President Obama is delivering a statement. https://t.co/BprUPFQ9DJ',en

2015-11-06 15:52:47,,"b'The economy added 271,000 jobs in October\xe2\x80\x94a record-breaking 68 consecutive months of private-sector job growth.'",en

2015-11-05 22:16:32,,"b'The #TPP eliminates 18,000 taxes that other countries put on American goods. https://t.co/VMPIrGn2Mf #LeadOnTrade'",en

2015-11-05 20:53:16,,b'More American-made exports means more higher-paying jobs at home: https://t.co/FNGnIEzgUx #TPP https://t.co/vIKb91bB02',en

2015-11-05 19:36:40,,"b'""When we have a level playing field, Americans out-compete anyone in the world."" \xe2\x80\x94President Obama https://t.co/xShwzu6OQF #LeadOnTrade'",en

2015-11-05 17:04:39,,"b""RT @WhiteHouse: President Obama's trade deal is a big win for American workers.\nRead the text \xe2\x86\x92 https://t.co/DxG2mXmXoR #TPP https://t.co/v\xe2\x80\xa6""",en

2015-11-05 14:47:54,,"b'Negotiations on the #TPP are complete, and the full text is now available online. Find out more: https://t.co/A6WiTdMOXp #LeadOnTrade'",en

2015-11-04 22:10:37,,b'More than two dozen states and cities are fighting to #ActOnClimate by defending the Clean Power Plan: https://t.co/0k5rMve0WP',en

2015-11-04 18:19:41,,b'Finding a plan that fits your needs is easy. Check out your options and #GetCovered: https://t.co/1McmRF5opi https://t.co/xX0cVzJgxb',en

2015-11-04 17:15:15,,"b""A vocal minority could still derail the bipartisan budget deal\xe2\x80\x94don't let that happen. Show your support: https://t.co/ze6XlKvLWa""",en

2015-11-03 22:38:08,,"b'Get an update on issues that matter, from gun violence prevention to health care enrollment: https://t.co/Nyp6KzliFv'",en

2015-11-03 20:20:17,,b'RT @OFA: Great news: Montana just became the 30th state to put #PeopleOverPolitics and expand Medicaid. https://t.co/hwQM1YJnID',en

2015-11-03 16:56:40,,b'The marketplace is open again\xe2\x80\x94shop around and find a plan that works for you: https://t.co/HeXYqOqu2g #GetCovered https://t.co/g8MCjKtsEj',en

2015-11-02 23:17:26,,"b""Working hard in America shouldn't mean choosing between a paycheck and a sick kid at home. #LeadOnLeave https://t.co/Y4risUgFzH""",en

2015-11-02 21:16:04,,b'LIVE: President Obama is speaking about the re-entry process of formerly incarcerated individuals. https://t.co/2RfSaJJ0hx',en

2015-11-02 20:30:01,,b'Tune in at 4:20 p.m. ET to watch President Obama speak on rehabilitation and reintegration: https://t.co/X1CmRvumbO #CriminalJusticeReform',en

2015-11-02 18:42:35,,"b""Here's what happened when 35 passionate student organizers came together to learn how to improve their impact: https://t.co/3wRfGGGMQE""",en

2015-11-02 16:48:39,,"b'Under #Obamacare, the uninsured rate in the United States is at the lowest level on record. https://t.co/JclMvADTnN'",en

2015-11-01 21:56:28,,b'Nearly 8 in 10 uninsured Americans may be eligible for financial help. Check out your options: https://t.co/mJtVbt1ba5 #GetReadyGetCovered',en

2015-11-01 21:04:20,,b'Open enrollment is back: https://t.co/DCGSKXPVzi #GetReadyGetCovered https://t.co/zACudz9e7c',en

2015-11-01 20:04:19,,b'Post Halloween checklist:\n\nCoffee: \xe2\x9c\x93\nBrunch: \xe2\x9c\x93\nHealth insurance: https://t.co/vD8uoA1Qis\n#GetReadyGetCovered',en

2015-11-01 18:44:04,,b'The health care marketplace is open again. Check out your options now: https://t.co/osU8GUFSIu #GetCovered',en

2015-11-01 17:19:02,,"b""Don't miss your chance to #GetCovered: https://t.co/pOS2uGg8f9 https://t.co/J24jqQZ2qm""",en

2015-10-31 23:01:31,,b'Trick-or-treat? #HappyHalloween https://t.co/0T8yc2vYyk',en

2015-10-31 21:56:27,,b'Make sure you #GetCovered tomorrow\xe2\x80\x94before you eat too much Halloween candy. https://t.co/h5gKMcxpS4',en

2015-10-31 18:27:27,,"b'""Every year, we spend $80 billion in taxpayer dollars to keep people incarcerated."" \xe2\x80\x94President Obama https://t.co/uQZOaQtJUM'",en

2015-10-31 16:45:31,,"b'In the weekly address, President Obama calls for meaningful criminal justice reform: https://t.co/uQZOaQtJUM'",en

2015-10-30 22:42:56,,"b""Don't miss it. #GetCovered https://t.co/gMIOgP4ukJ""",en

2015-10-30 21:23:29,,b'Watch as President Obama and @FLOTUS welcome children to trick-or-treat at the White House: https://t.co/SXmz119b8h https://t.co/EgX7iptsd3',en

2015-10-30 19:40:38,,"b""Passionate student organizers came together at @OFA's Campus Organizing Summit. Find out more: https://t.co/OZN4MovTxo""",en

2015-10-30 17:37:20,,"b""DYK: Under #Obamacare, millions of young adults are able to remain on their parents' plans until they turn 26. https://t.co/KrkFcb9KsH""",en

2015-10-30 16:26:43,,"b'""I applaud the Democrats and Republicans who came together this morning to pass a responsible, long-term budget agreement."" \xe2\x80\x94President Obama'",en

2015-10-29 21:45:32,,b'Spread the word: There are nearly 10.5 million uninsured Americans who may be eligible to #GetCovered in 2016. https://t.co/2X9XiLsgVR',en

2015-10-29 19:49:48,,"b""Read @ShaunOMB's op-ed on how science and data are helping the U.S. focus on the long-term costs of climate change: https://t.co/324sszQ7BZ""",en

2015-10-29 17:31:38,,b'Big polluters and climate change deniers are standing in the way of progress\xe2\x80\x94fight back: https://t.co/Suca7L4Qer https://t.co/UeLwhEwg4Q',en

2015-10-29 15:36:14,,b'17.6 million Americans have gained coverage under #Obamacare\xe2\x80\x94that\xe2\x80\x99s a BFD. https://t.co/BrSkDAvLsn',en

2015-10-28 22:40:22,,b'RT @WhiteHouse: The bipartisan budget agreement is a major step forward for our economy.\nGet the details \xe2\x86\x92 https://t.co/B9dxCWuNTY https://\xe2\x80\xa6',en

2015-10-28 22:00:12,,"b""Don't let climate change deniers have the final say on the Clean Power Plan\xe2\x80\x94show your support: https://t.co/WonJQaG13f #ActOnClimate""",en

2015-10-28 19:03:22,,b'Open enrollment is right around the corner. #GetCovered https://t.co/PmRZg0SywP',en

2015-10-28 17:33:08,,"b'If you want cleaner air and improved public health, add your name: https://t.co/7ke9LaRf8m #ActOnClimate https://t.co/ZsMTAf46Wz'",en

2015-10-28 15:44:06,,"b""America's mayors are calling for Congress to #DoSomething about gun violence. https://t.co/tijFKUT4lI""",en

2015-10-28 00:35:08,,"b'RT @WhiteHouse: ""More guns on the streets do not make you or your community safer."" \xe2\x80\x94@POTUS #StopGunViolence https://t.co/oYpkYCprBy'",en

2015-10-27 23:30:35,,b'Retweet to spread the word. #GetCovered https://t.co/QiV7Qghp6G',en

2015-10-27 19:16:30,,b'LIVE: President Obama is speaking at the International Association of Chiefs of Police Conference and Exposition. https://t.co/969i88k6al',en

2015-10-27 18:06:13,,"b'At 3 p.m. ET, watch President Obama address the International Association of Chiefs of Police in Chicago: https://t.co/xI0ioAPPol'",en

2015-10-27 16:04:34,,"b'RT @ussoccer_wnt: ""This team taught all of America\'s children that playing like a girl means being a badass"" - President @BarackObama. http\xe2\x80\xa6'",en

2015-10-27 15:27:07,,b'LIVE: President Obama is welcoming the @ussoccer_wnt to celebrate their World Cup victory. https://t.co/BEInPfugzi #SheBelieves',en

2015-10-26 20:45:57,,"b'RT @FactsOnClimate: In 2030, the #CleanPowerPlan will PREVENT:\n300,000 missed work days and school days.\n1,700 non-fatal heart attacks. htt\xe2\x80\xa6'",en

2015-10-26 16:27:42,,b'New federal limits on methane pollution will help make our air cleaner. Show your support: https://t.co/x1MOB932DC #ActOnClimate',en

2015-10-24 17:58:21,,"b'""We\'ve led by example, generating more clean energy and lowering our carbon emissions."" \xe2\x80\x94President Obama https://t.co/z03D6bfY5M'",en

2015-10-23 15:30:25,,b'This is why the Clean Power Plan matters. #ActOnClimate https://t.co/XrqJz4p7EK',en

2015-10-22 18:34:27,,b'LIVE: President Obama is hosting a panel at the White House on criminal justice reform. https://t.co/mAtffm9LmG',en

2015-10-22 16:14:53,,b'Organizers in New Mexico are working to make sure people in their communities have affordable care. Read how: https://t.co/ImbJsmYtE6',en

2015-10-21 18:45:52,,b'LIVE: President Obama is in West Virginia hosting a community discussion on drug abuse. https://t.co/qmZGAfdf39',en

2015-10-21 17:44:50,,b'Tune in at 2:20 p.m. ET to watch President Obama host a community forum on drug abuse. https://t.co/LE1r2GrOF1',en

2015-10-20 22:43:19,,"b""RT @WhiteHouse: What's it like to call space? Watch @POTUS call the astronauts on the @Space_Station. #AstronomyNight https://t.co/cgQIoOb2\xe2\x80\xa6""",en

2015-10-20 21:20:46,,b'A new poll shows that a majority of Americans want common-sense laws on gun sales: https://t.co/0e2OTdy6EV #DoSomething',en

2015-10-20 19:04:33,,"b""Action on climate change can't wait\xe2\x80\x94which is why the Clean Power Plan is so important. https://t.co/pOTxkVudYu""",en

2015-10-20 17:11:58,,"b""RT @FactsOnClimate: Under @POTUS, we're mobilizing the world to #ActOnClimate.\nThere's never been more momentum. https://t.co/GYTa3SPwyk ht\xe2\x80\xa6""",en

2015-10-20 14:58:25,,b'Eighty-one companies support a global agreement to #ActOnClimate: https://t.co/kPKOq6Iild',en

2015-10-19 21:32:28,,"b'RT @FLOTUS: ""The goal of #BetterMakeRoom is to get young people to, and through, higher education."" \xe2\x80\x94The First Lady: https://t.co/OiCUKcmjUO'",en

2015-10-19 19:17:20,,b'ICYMI: Yesterday marked the official adoption of the #IranDeal: https://t.co/n0gXndpLlt',en

2015-10-19 17:37:47,,b'Diali came to @OFA to develop her digital content production skills and continue a career in organizing. Read more: http://t.co/A7Hi4BWz6e',en

2015-10-19 16:36:58,,b'RT @WhiteHouse: RT the good news: U.S. companies are committing at least $160 billion to #ActOnClimate \xe2\x86\x92 http://t.co/IU2TJ02bHg http://t.co\xe2\x80\xa6',en

2015-10-17 18:01:56,,"b'""The United States is home to 5% of the world\xe2\x80\x99s population, but 25% of the world\xe2\x80\x99s prisoners."" \xe2\x80\x94President Obama http://t.co/TIkMUi58f5'",en

2015-10-17 17:20:49,,"b'In the weekly address, President Obama discusses the steps needed to fix our criminal justice system. http://t.co/TIkMUi58f5'",en

2015-10-16 21:22:15,,"b""Retweet if you agree it's time to #ActOnClimate. http://t.co/ku22tRSWal""",en

2015-10-16 20:03:02,,"b""Coal mining companies are supporting an international deal to #ActOnClimate: http://t.co/dbGikYvJYF It's time for deniers to get on board.""",en

2015-10-16 18:02:18,,"b""Under the Obama administration, the deficit is down nearly 75 percent\xe2\x80\x94the lowest it's been since 2007. http://t.co/3LCue7Fe7s""",en

2015-10-16 15:35:31,,b'Add your name to the thousands of people asking Congress to stand up and #DoSomething about gun violence: http://t.co/S2Y1Mk6iWK',en

2015-10-15 22:28:48,,"b""RT @WhiteHouse: RT to spread the word: We've reduced the deficit by nearly three-fourths under @POTUS \xe2\x86\x92 http://t.co/CCYfrIrLRr http://t.co/\xe2\x80\xa6""",en

2015-10-15 20:46:16,,b'LIVE: President Obama is speaking at a celebration of Hispanic Heritage Month. http://t.co/E1PA8AZUDS',en

2015-10-15 20:10:09,,b'Tune in at 4:45 p.m. ET to watch President Obama speak at an event celebrating Hispanic Heritage Month. http://t.co/GXwTQgKqnG',en

2015-10-15 19:09:08,,b'See where your representatives stand on the basic science of climate change: http://t.co/ElYb0YIG73 #ActOnClimate',en

2015-10-15 17:24:07,,b'Climate change denial is at a record low\xe2\x80\x94just not in Congress. Read more: http://t.co/0sVnLm05NQ #ActOnClimate',en

2015-10-14 22:41:29,,"b""Make your sweet tooth happy\xe2\x80\x94it's #NationalDessertDay. http://t.co/L7GnDIUO3c""",en

2015-10-14 20:17:00,,b'Hundreds of organizers recently gathered in New Mexico to celebrate progress on health care reform. Read more: http://t.co/k89X7zL294',en

2015-10-14 18:23:34,,"b""RT @WhiteHouse: RT if you agree: We can't condemn our kids to a planet that's beyond fixing. http://t.co/xQDERBymp3 #PeoplesClimate\nhttp://\xe2\x80\xa6""",en

2015-10-14 16:59:12,,"b""Another reason why it's so important to #ActOnClimate: http://t.co/XsCMTXEWdT""",en

2015-10-14 15:19:43,,b'Read why @GovEdRendell thinks #TPP will be good for manufacturing and boost products #MadeInAmerica: http://t.co/qJJO4ShVUs',en

2015-10-13 21:49:18,,b'Former Washington Governor Christine Gregoire on why the #TPP will help protect the environment: http://t.co/o6zeYoOKFp',en

2015-10-13 20:18:49,,"b""Expanding Medicaid isn't just practical\xe2\x80\x94it's the right thing to do. http://t.co/RDg6nz8nnF #PeopleOverPolitics""",en

2015-10-13 17:30:42,,b'Repealing #Obamacare is still a bad idea. http://t.co/pBGjtIKc59',en

2015-10-13 15:10:42,,b'Keep the conversation on gun violence going until Congress will #DoSomething about it: http://t.co/A96eAymD37',en

2015-10-10 18:30:49,,"b'""Outdated trade rules put our workers at a disadvantage\xe2\x80\x94and TPP will change that."" \xe2\x80\x94President Obama http://t.co/mrdFZvoETy #TPP'",en

2015-10-10 15:46:33,,"b'In the weekly address, President Obama discusses how the #TPP will put American workers first. http://t.co/mrdFZvoETy'",en

2015-10-09 17:01:56,,b'Wind and solar energy are getting cheaper and cheaper\xe2\x80\x94the #SwitchToClean energy is happening. http://t.co/nzigk15vXp',en

2015-10-08 22:22:07,,b'Add your name to the list of people asking Congress to #DoSomething about gun violence: http://t.co/Ff6P4JyV9Y',en

2015-10-08 19:06:31,,b'Check out how these @OFA volunteers are making a difference on gun violence in their community: http://t.co/0lAwbcKo7D #DoSomething',en

2015-10-08 16:16:39,,"b""Retweet if you agree: It's time for Congress to put politics aside and #DoSomething about gun violence. http://t.co/TaInIBmrhG""",en

2015-10-08 14:22:22,,"b""Our thoughts and prayers are not enough. It's time for Congress to #DoSomething to prevent gun violence tragedies: http://t.co/TMWUhGgsXK""",en

2015-10-07 21:43:03,,"b'""This will not change until the politics change."" \xe2\x80\x94President Obama on gun violence #DoSomething http://t.co/kqz7WIShnh'",en

2015-10-07 20:28:34,,b'Take a look at some of the most important recent stories on gun violence prevention: http://t.co/02cXehbVvi #DoSomething',en

2015-10-07 18:54:30,,"b""Add your name if you agree it's time for Congress to #DoSomething about gun violence in America. http://t.co/ttnwvksW10""",en

2015-10-07 17:56:34,,b'RT @WhiteHouse: Every hardworking American should earn enough money to support their family \xe2\x86\x92 http://t.co/12kdzQvx1i #StartTheConvo http://\xe2\x80\xa6',en

2015-10-07 16:47:28,,b'LIVE: President Obama is speaking at the @WhiteHouse Summit on Worker Voice. http://t.co/Fnr99d1D7q',en

2015-10-07 16:00:45,,b'An @OFA volunteer reflects on the trainings she received\xe2\x80\x94that helped her land her dream job. http://t.co/YABvrFllkR',en

2015-10-06 20:23:36,,"b""RT @WhiteHouse: President Obama's trade deal =\nMore #MadeInAmerica exports abroad.\nMore higher-paying jobs here at home. #TPP https://t.co/\xe2\x80\xa6""",en

2015-10-06 18:42:52,,"b""Stand up for American workers\xe2\x80\x94add your name if you agree it's time to #LeadOnTrade. http://t.co/YBluIYLipw""",en

2015-10-06 17:25:53,,b'The #TPP establishes the highest labor standards of any trade agreement in history. http://t.co/3vqoancyYp',en

2015-10-06 15:47:20,,"b'The more U.S. goods sold abroad, the more higher-paying jobs are supported at home\xe2\x80\x94another reason to #LeadOnTrade: http://t.co/P2Gl6w6R1Z'",en

2015-10-05 21:41:32,,"b'""I refuse to leave our children a planet that\'s beyond their capacity to repair."" \xe2\x80\x94President Obama #OurOcean2015 https://t.co/TfbkHQDDg0'",en

2015-10-05 20:19:55,,"b""Add your name to support the most progressive trade deal in this nation's history: http://t.co/DPx1onQXmm #LeadOnTrade""",en

2015-10-05 17:43:18,,"b'RT @WhiteHouse: ""Environmentalists praise wildlife measures in Trans-Pacific trade pact"" \xe2\x86\x92 http://t.co/8iqgQCfoZZ #TPP http://t.co/mPvsuaRX\xe2\x80\xa6'",en

2015-10-05 15:54:13,,b'Great news: President Obama just secured a trade deal that puts American workers first. http://t.co/lYI3qRClX6 #LeadOnTrade',en

2015-10-03 20:01:29,,"b""Twenty-three years and still going strong. Here's to many more. #HappyAnniversary http://t.co/EdEvqUF0s7""",en

2015-10-03 18:29:58,,"b'""Congress should do its job, stop kicking the can down the road, and pass a serious budget."" \xe2\x80\x94President Obama http://t.co/HsE9QjkfLD'",en

2015-10-03 16:59:47,,"b'In the weekly address, President Obama urges Congress to pass a real budget. http://t.co/HsE9QjkfLD'",en

2015-10-02 20:14:56,,"b""Private-sector jobs have grown for a record-breaking 67 straight months\xe2\x80\x94but there's more to do.""",en

2015-10-02 17:26:12,,"b'More than 10,000 people die from gun violence in the U.S. each year\xe2\x80\x94that can change. http://t.co/Oi80sA6qJD http://t.co/iguwO9P5dh'",en

2015-10-02 15:58:44,,"b""Our thoughts and prayers are not enough\xe2\x80\x94it's time to take action. http://t.co/qfEm0j9r3V""",en

2015-10-02 13:37:57,,"b'RT @WhiteHouse: Watch @POTUS speak on the tragic shooting in Roseburg, Oregon. #UCCShooting http://t.co/8sheX2zpFa'",en

2015-10-01 22:04:59,,"b'RT @WhiteHouse: At 6:20pm ET, @POTUS will deliver a statement on the shooting in Oregon \xe2\x86\x92 https://t.co/g3WEdxpHwx #UCCShooting'",en

2015-10-01 17:40:33,,"b""RT @WhiteHouse: RT if you agree: It's time to make community college free for responsible students \xe2\x86\x92 http://t.co/SEGOA421q1\nhttps://t.co/VN\xe2\x80\xa6""",en

2015-10-01 15:24:49,,b'Organizers across the country are working to prevent gun violence\xe2\x80\x94state by state. Read more: http://t.co/DpnWBhEJcc',en

2015-10-01 00:47:29,,b'LAST CALL: Enter for a chance to meet President Obama. http://t.co/0s2pXZGsI0 http://t.co/cbSaQVR4SO',en

2015-09-30 23:26:15,,b'DEADLINE: Tonight. Time to make your move\xe2\x80\x94chip in now. http://t.co/AjKnE79V5V http://t.co/fwz6HYAmqw',en

2015-09-30 22:26:20,,b'This is your chance to meet President Obama. (No joke.) http://t.co/wrjKnubpxY http://t.co/EoSWsROzjY',en

2015-09-30 21:19:13,,b'You and a guest could fly to D.C. and meet the President. Enter now for your chance: http://t.co/k3VB2JxQAg',en

2015-09-30 19:45:41,,b'Give this grassroots movement a lift\xe2\x80\x94become a recurring donor today: http://t.co/90E4s8MZth http://t.co/fFsIi3uHLc',en

2015-09-30 18:40:58,,b'Enter before midnight and you\xe2\x80\x94and your BFF\xe2\x80\x94could meet the President this fall. http://t.co/XjtDaGWXno http://t.co/hRrMiIawHe',en

2015-09-30 17:21:54,,b'Better hurry\xe2\x80\x94the deadline to show your support for this grassroots movement is tonight. http://t.co/n8C7rdD4s0 http://t.co/GHxzFc8rTC',en

2015-09-30 16:18:21,,"b""Want to hear that laugh in person? Throw your name in before tonight's deadline: http://t.co/XZkI1GSUg9 http://t.co/bgzegZCDDU""",en

2015-09-30 15:07:57,,b'Enter now and you could meet President Obama in D.C. this fall: http://t.co/HDxcIuds0r',en

2015-09-29 22:00:15,,b'Coffee: \xe2\x88\x9a\nFall sweater: \xe2\x88\x9a\nMeeting the President: ?\n\nEnter before #NationalCoffeeDay ends: http://t.co/S6F8APNINk http://t.co/6HdX6i20kg',en

2015-09-29 18:37:26,,"b'Chip in to fight for real, lasting change: http://t.co/OKJKKxfDIi http://t.co/qq6zlVWWeG'",en

2015-09-29 17:33:17,,b'Give it your best shot\xe2\x80\x94enter today for your chance to meet the President: http://t.co/jXBu09fx7F http://t.co/VRgaDL2FQu',en

2015-09-29 15:13:12,,"b""In an interview with @RollingStone, President Obama lays out why we need to #ActOnClimate before it's too late. http://t.co/gMyOuzHcNM""",en

2015-09-28 21:03:26,,b'This movement started with grassroots supporters just like you. Help keep it going\xe2\x80\x94chip in $5 or more today: http://t.co/L5qG329kPg',en

2015-09-28 19:13:17,,"b""Watch a #VICEonHBO clip about President Obama's historic visit to a federal prison: http://t.co/rn8up4iCE5""",en

2015-09-28 16:47:45,,"b""Don't miss the chance to meet President Obama this fall\xe2\x80\x94all you have to do is enter: http://t.co/5uTwJE8jiX""",en

2015-09-28 14:18:09,,b'RT @WhiteHouse: Watch @POTUS speak at the @UN General Assembly at 10am ET \xe2\x86\x92 http://t.co/QrXzBhdOjp #UNGA http://t.co/9vdmSOeYe6',en

2015-09-27 16:45:31,,b'Want to be the one walking through that door? Enter the contest now: http://t.co/CZs9v11xTo http://t.co/ip7vt2AyhT',en

2015-09-26 18:46:06,,b'Beat the buzzer\xe2\x80\x94the big fundraising deadline is almost here. http://t.co/LwzgniHTi7 http://t.co/pBOUdYJsTH',en

2015-09-26 15:09:08,,"b""Time's running out\xe2\x80\x94don't miss your chance to meet President Obama. http://t.co/ISoGPzOgjC http://t.co/35VNYcJ173""",en

2015-09-25 22:15:11,,"b""Do you hear that? It's the sound of a big fundraising deadline. Chip in now: http://t.co/P2OKsoqauD http://t.co/HwLOkj1Yu7""",en

2015-09-25 20:17:32,,b'Fall is here\xe2\x80\x94and so is your chance to meet President Obama. Enter now: http://t.co/n4NbQGNFEY http://t.co/WcGg9JgUtI',en

2015-09-25 17:33:36,,"b""Walk the walk\xe2\x80\x94support the team that's fighting for today's important issues. http://t.co/wbVIDVxuR3 http://t.co/l0L3qFHqHe""",en

2015-09-25 15:39:12,,b'Climate change is an issue that cannot be left for future generations\xe2\x80\x94and @pontifex agrees: http://t.co/f9HHt0iOJk #ActOnClimate',en

2015-09-24 22:02:58,,b'You could win a chance to meet President Obama. (Let that sink in.) Enter now: http://t.co/KSgSX9Q2oZ http://t.co/jmYatM9iHS',en

2015-09-24 20:42:27,,"b""Don't cruise past this fundraising deadline. Chip in now: http://t.co/JJdjpc5NsC http://t.co/Hcxby32bBv""",en

2015-09-24 19:30:29,,"b""With less than a week left to avert a shutdown, Congress is wasting time trying to take away women's access to health care. #EnoughAlready""",en

2015-09-24 16:45:07,,b'Change starts with people working together. Read how volunteers in Tucson are organizing to make change a reality: http://t.co/9DZsoYQhQX',en

2015-09-24 15:19:28,,b'Give your #SquadGoals an upgrade\xe2\x80\x94enter now to meet President Obama: http://t.co/YciDxgp2G7 http://t.co/NTGLaTFJvi',en

2015-09-23 22:08:42,,"b""17.6 million Americans covered\xe2\x80\x94that's a number to celebrate: http://t.co/O9RMgldsv0 #Obamacare""",en

2015-09-23 19:56:24,,"b""Watch @Pontifex say why it's so important for everyone to come together to #ActOnClimate. #PopeInDC http://t.co/ouZ0PDWQKt""",en

2015-09-23 17:46:51,,b'Dress to impress\xe2\x80\x94you could win the chance to meet President Obama. Enter now: http://t.co/zBueGYPTHd http://t.co/fAXVkEzVqU',en

2015-09-23 16:41:10,,"b'""Michelle and I extend our wishes for an easy fast to all those observing Yom Kippur."" \xe2\x80\x94President Obama'",en

2015-09-23 15:24:53,,"b'RT @WhiteHouse: \xe2\x80\x9cAs the son of an immigrant, I\xe2\x80\x99m happy to be a guest in this country, which was largely built by such families.\xe2\x80\x9d \xe2\x80\x94@Pontifex\xe2\x80\xa6'",en

2015-09-23 13:21:15,,b'LIVE: Watch as @Pontifex is welcomed to the White House. http://t.co/ZFiuZHzv1c #PopeInDC',en

2015-09-22 21:25:37,,b'Get your camera ready\xe2\x80\x94this is your chance to meet President Obama. Enter now: http://t.co/0oV4SDhmTC http://t.co/RSAOEK6By5',en

2015-09-22 20:03:04,,b'LIVE: President Obama and others are greeting @Pontifex at Joint Base Andrews. http://t.co/zjsmIQ2ZBo',en

2015-09-22 17:08:51,,"b""RT @WhiteHouse: .@Pontifex is coming to the White House.\nHere's what you need to know \xe2\x86\x92 http://t.co/LJG9gY1PiX #PopeInDC http://t.co/XVzxwm\xe2\x80\xa6""",en

2015-09-22 16:05:08,,"b""America doesn't need another shutdown\xe2\x80\x94members of Congress need to do their job and pass a budget. Read more: http://t.co/f3JIAvFN4Y""",en

2015-09-21 22:48:19,,"b""Hope you're ready\xe2\x80\x94fall is here. http://t.co/LpWzq0BmiU""",en

2015-09-21 20:50:39,,b'Read how @OFA volunteers in Tucson are working hard to bring change to their community. http://t.co/oMXhaZuidu',en

2015-09-21 17:49:40,,"b""Climate change is real\xe2\x80\x94and it's time to act. http://t.co/bjIcRhTniI (h/t @washingtonpost) http://t.co/U9HJCLVUGt""",en

2015-09-21 16:37:03,,"b'RT @WhiteHouse: ""If we keep moving forward...my daughters\xe2\x80\x99 children will be able to cross that bridge in an America that\xe2\x80\x99s more free"" http:\xe2\x80\xa6'",en

2015-09-19 18:12:46,,"b'""There\xe2\x80\x99s nothing principled about the idea of another government shutdown."" \xe2\x80\x94President Obama http://t.co/P7dlz9Q0V9'",en

2015-09-19 17:03:19,,"b'In the weekly address, President Obama calls on Congress to stop playing games with our economy and pass a budget. http://t.co/P7dlz9yq3B'",en

2015-09-18 21:37:23,,"b""LIVE: President Obama is speaking at the White House screening of @Vice's documentary on criminal justice reform. http://t.co/yeB7SdvFL4""",en

2015-09-18 20:49:17,,"b'When women are empowered, extraordinary things happen. Read more: http://t.co/rJcgDBNvqY http://t.co/2y4N6lLsn3'",en

2015-09-18 19:06:54,,b'Retweet if you agree. #LeadOnLeave http://t.co/RTPz8Ni0zK',en

2015-09-18 17:19:52,,"b""It's time to #LeadOnLeave\xe2\x80\x94because what's good for workers and families is good for the economy: http://t.co/Venhc8up8h""",en

2015-09-18 16:00:51,,"b""The uninsured rate continues to fall\xe2\x80\x94and that's no accident. Read about how #Obamacare is making a difference: http://t.co/eCHaWdPKam""",en

