created_at,Place,text,lang 
2018-01-11 09:48:07,,b'RT @BBCNewsbeat: YouTube has cut business ties with Logan Paul over his Japan suicide video:\n\nhttps://t.co/uncjd0laob https://t.co/0G8JNGlO\xe2\x80\xa6',en
2018-01-11 09:48:01,,"b'RT @BBCWomansHour: ""Be unapologetically yourself."" \xf0\x9f\x91\x8c \n@Leomie_Anderson\'s best life advice, inspired by @rihanna \xf0\x9f\x98\x98 \nHear more from women who\xe2\x80\xa6'",en
2018-01-11 09:47:54,,b'RT @BBCRadio2: \xf0\x9f\x9a\xa8 Calling all teachers! The #500Words Live Lesson is back for 2018 - 2pm on Monday! \xf0\x9f\x9a\xa8\n\n@HelenSkelton gives @achrisevans all\xe2\x80\xa6',en
2018-01-11 09:26:31,,"b'RT @bbcpress: The coat is back: @idriselba shoots series five #Luther @BBCOne, with new cast member @wunmo playing D.S. Catherine Halliday\xe2\x80\xa6'",en
2018-01-11 09:00:06,,b'Is social media bad for you? \xf0\x9f\x93\xb1\n\nThe evidence and the unknowns. \xf0\x9f\x91\x89 https://t.co/Y1TQBO5sjJ https://t.co/uKFj0uuhJz',en
2018-01-11 08:40:01,,"b""It's official... we actually can't resist puppy dog eyes. \xf0\x9f\x90\xb6\xf0\x9f\x92\x95 https://t.co/fEvzozGFw0""",en
2018-01-11 08:20:04,,"b'From Canada to Botswana, these 6 nations consistently rank highest for their social policies, trust in government &amp;\xe2\x80\xa6 https://t.co/gbxplZyWcq'",en
2018-01-11 08:00:03,,"b""'If I inspire even just one or two young black people to take up the cello, then that's a wonderful thing.' \xf0\x9f\x8e\xbb\xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f https://t.co/LjRmCDIb14""",en
2018-01-10 19:30:07,,"b""You can count on @BBCComedy's Tracey Ullman for a satirical take on current affairs\xe2\x80\xa6 https://t.co/Tobb25eWjx""",en
2018-01-10 19:20:39,,b'RT @BBCNews: How polluted is your street? \xf0\x9f\x98\xb7\n\nFind out: https://t.co/MW9r2UMufj https://t.co/68AJfgg8rA',en
2018-01-10 19:20:03,,b'RT @bbcthree: This is what happens when you breathe in polluted air. https://t.co/XZlWu2bQjD',en
2018-01-10 19:00:03,,"b""\xf0\x9f\x98\x82 @OfficialTLC's Scrubs is great song for the ladies... \n\nNot so great for the unemployed male.  \n\n#LiveAtTheApollo https://t.co/7UAURqwqIx""",en
2018-01-10 18:32:03,,"b""How much of your home's electricity bill goes on making cups of tea or  washing your clothes? Take this quiz to fin\xe2\x80\xa6 https://t.co/pj3i1cRZaL""",en
2018-01-10 18:03:03,,"b'Tonight, @CherryHealey teams up with independent scientists to put everyday cosmetics to the test. \xf0\x9f\x92\x84\xf0\x9f\x94\xac \n\nThe Truth A\xe2\x80\xa6 https://t.co/eVsmvaYTgZ'",en
2018-01-10 17:30:07,,"b'To save Teresa\xe2\x80\x99s life, doctors are going to have to remove part of her face.\n\n(Warning: This video contains graphic\xe2\x80\xa6 https://t.co/oXdQv5ABqa'",en
2018-01-10 17:02:03,,b'Why does adolescence last twice as long now as it did in the 1950s? \xf0\x9f\xa4\x94 https://t.co/q3gMvr3mqU https://t.co/X5F9a925ET',en
2018-01-10 16:22:04,,b'Snow has fallen in the Sahara desert. \xe2\x9d\x84\xef\xb8\x8f https://t.co/804PRapagA https://t.co/RXHi6AdCHb',en
2018-01-10 15:30:06,,b'Researchers have published a study revealing that dogs can be trained to smell cancer. \xf0\x9f\x90\xb6 https://t.co/9mP5kjg6CZ https://t.co/yb7luqCMSp',en
2018-01-10 15:06:03,,b'These @BBCWthrWatchers photos capture what the weather has looked like across the UK lately. \xf0\x9f\x8c\xa7\xe2\x9d\x84\xef\xb8\x8f\xf0\x9f\x8c\xa5\xf0\x9f\x8c\x88\xe2\x80\xa6 https://t.co/RXyER0dCkD',en
2018-01-10 14:33:02,,b'The 5p charge for plastic bags in large shops in England could be extended to cover nearly all retailers. \xf0\x9f\x9b\x8d\xe2\x80\xa6 https://t.co/nAgVcPMW7h',en
2018-01-10 14:03:04,,"b""Nothing depicts the mindset of a time period quite like a living room.\xf0\x9f\x9a\xaaHere's how the room has evolved over time. \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/YS1jycfIZG""",en
2018-01-10 13:37:04,,"b'The International Space Station is humanity\xe2\x80\x99s most expensive structure, but it could vanish in six years. \xf0\x9f\x9a\x80\xf0\x9f\x8c\x92\xe2\x80\xa6 https://t.co/cE7BhlzxQP'",en
2018-01-10 13:02:01,,"b""Think you're a bigger football fan than this guy? \xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f https://t.co/nwkebUvYmb""",en
2018-01-10 12:53:52,,b'RT @bbcthesocial: | @ShadyLawrence will blow your mind with this transformation! \n\n#TransformationTuesday https://t.co/eEFtUlYBTD',en
2018-01-10 12:29:40,,"b'RT @BBCOne: \xf0\x9f\x90\xbe Black-footed cats are Africa\xe2\x80\x99s smallest cat, and the deadliest of the entire cat family. Anything that moves is a potential m\xe2\x80\xa6'",en
2018-01-10 12:29:17,,"b""RT @TWBBC: Four of the biggest global health stories to follow in 2018:\n\n1. The world's first malaria vaccine\n2. Yemen on the brink of fami\xe2\x80\xa6""",en
2018-01-10 12:25:16,,b'\xf0\x9f\x90\x8b\xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f Could this be the first case on record of a humpback protecting a human?\n\nVia @BBCNews https://t.co/78l0AKNbxB',en
2018-01-10 11:57:36,,"b'RT @BBCRadio2: \xf0\x9f\x93\xbb ANNOUNCEMENT \xf0\x9f\x93\xbb\nWe have a brand new schedule coming to Radio 2 this spring, featuring @jowhiley @simonmayo @sarajcox @djgar\xe2\x80\xa6'",en
2018-01-10 11:54:10,,"b'\xf0\x9f\x9a\x80\xe2\x9c\xa8 David Bowie changed music forever. \n\nThroughout his career, he reinvented not just his sound but his persona ove\xe2\x80\xa6 https://t.co/Io65zVu3xV'",en
2018-01-10 11:43:03,,"b""Next time you're tempted to write 'clean me' on the back of a dirty van, why not think bigger? \xf0\x9f\x9a\x9a \xf0\x9f\x8e\xa8\xe2\x80\xa6 https://t.co/Wb8EextaUh""",en
2018-01-10 11:19:38,,"b'The teen tipped to be the next Lewis Hamilton, who lost both his lower legs in a horrific racing accident last year\xe2\x80\xa6 https://t.co/Ps7Tnocel2'",en
2018-01-10 10:17:36,,"b""RT @BBCNewsAsia: Japanese astronaut, who 'grew 9cm in space', says he made a 'measuring mistake': https://t.co/sV3I8aOFz6 https://t.co/aOel\xe2\x80\xa6""",en
2018-01-10 10:01:59,,"b""RT @BBCOne: OK, we're officially excited! David Oyelowo, @LilyCollins and @DominicWest will star in an epic six-part drama adaptation of #L\xe2\x80\xa6""",en
2018-01-10 09:42:05,,"b""RT @bbcworldservice: From royal palace to sanctuary for the LGBTQ community: meet India's first openly gay prince who is opening his doors\xe2\x80\xa6""",en
2018-01-10 09:32:19,,"b""RT @bbcmusic: \xe2\x80\x9cI don't know where I'm going from here, but I promise it won't be boring\xe2\x80\x9d - David Bowie speaking in 1997\n\n2 years today sinc\xe2\x80\xa6""",en
2018-01-10 09:02:03,,b'A tale of survival and deep love: the Tattooist of Auschwitz who met his wife in a concentration camp.\xe2\x80\xa6 https://t.co/r53TwrPRGh',en
2018-01-10 08:52:21,,"b""RT @bbcgetinspired: It's as easy as going down your local park. \n\n@AdeleRoberts's health hacks are SO simple anyone can do them! \xf0\x9f\x91\x8d #GetInsp\xe2\x80\xa6""",en
2018-01-10 08:49:22,,b'RT @BBCiPlayer: Not watched Peaky Blinders yet? What have you been doing? #Peakyblinders #iplayerit https://t.co/DIxmRSiDU0',en
2018-01-10 08:43:21,,"b""First there was raw food, then raw milk... now there's a new fad - raw water, and some start-ups are charging up to\xe2\x80\xa6 https://t.co/2zPQSsOLc9""",en
2018-01-10 08:20:03,,b'This new anthology dedicated to black female photographers is believed to be the first collection of its kind for 3\xe2\x80\xa6 https://t.co/E3xbuDDNrN',en
2018-01-10 08:00:05,,"b""'I fell in love with a sperm donor I met on Craigslist.'\n\n#EmmaBarnettShow https://t.co/9C48CTI4lF""",en
2018-01-10 07:38:04,,b'Some practical advice on how to work out at home (without equipment). \xf0\x9f\x92\xaa https://t.co/pxZ6RiJFtr https://t.co/zRcyYERwE8',en
2018-01-09 20:12:54,,"b""RT @BBCBreakfast: Make sure you 'paws' for this one!\n\nTomorrow we're speaking to the series producer of BBC One's new documentary Big Cats\xe2\x80\xa6""",en
2018-01-09 20:10:56,,b'RT @1Xtra: So @iamwill and @bep are putting out a graphic novel with @Marvel and it looks lit \xf0\x9f\x91\x80\xf0\x9f\x91\x80 https://t.co/WMUvS2Jt0F',en
2018-01-09 20:10:12,,b'RT @BBCiPlayer: Class Series 1 - watch all episodes. Boxset available until Monday #iplayerit https://t.co/k88nOUX4Wz',en
2018-01-09 20:10:00,,"b'RT @bbcthree: ""As long as I\'m alive, I feel that he is alive too""\n\nBrave children explain what it\'s like to have lost a parent. https://t.c\xe2\x80\xa6'",en
2018-01-09 19:55:09,,"b'A documentary series looking at the challenges facing the new Crown Prince of Saudi Arabia, Mohammed bin Salman.\xe2\x80\xa6 https://t.co/D1Isc8rgac'",en
2018-01-09 19:30:07,,"b""\xf0\x9f\x9a\x80 A Japanese astronaut living on the International Space Station says he's grown 9cm since arriving there 3 weeks a\xe2\x80\xa6 https://t.co/gYVBN1eA1c""",en
2018-01-09 19:00:07,,"b""Giving up fizzy drinks in 2018? If you're dieting, that might be a good idea... \xf0\x9f\x91\xa8\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f\xf0\x9f\x91\xa9\xe2\x80\x8d\xe2\x9a\x95\xef\xb8\x8f \n#TrustMeImADoctor https://t.co/UPyyQw5uwi""",en
2018-01-09 18:30:12,,"b'\xf0\x9f\x8d\xb2 Soup is the ultimate budget-friendly supper. All you need are some nice vegetables, stock and a few flavourings.\xe2\x80\xa6 https://t.co/M4kyapzn4r'",en
2018-01-09 18:05:51,,"b""RT @BBCBreakfast: Coconut oil is the latest 'superfood' to be endorsed by bloggers and celebrities, yet it contains more saturated fat than\xe2\x80\xa6""",en
2018-01-09 18:04:16,,"b""RT @BBC_Teach: Learn about some of the world's most famous scientists (including Carl Linnaeus\xf0\x9f\x91\x87) with our new series of 'vlog-style' parody\xe2\x80\xa6""",en
2018-01-09 18:00:02,,"b""\xf0\x9f\x91\x91 The astonishing true story of the first reigning queen of England.\n\nEngland's Forgotten Queen: The Life and Death\xe2\x80\xa6 https://t.co/YO0cKlCXgt""",en
2018-01-09 17:51:32,,b'RT @BBCAfrica: Snow falls in the Sahara desert https://t.co/mZlD8IKIoL https://t.co/n2M0S4UG8t',en
2018-01-09 17:30:05,,"b""'Well this I think is one of the more enjoyable parts of the jo...' \xf0\x9f\x98\x82https://t.co/cQF64ofzMz""",en
2018-01-09 17:00:14,,b'A selection of the best photos from across and about Africa last week. \xf0\x9f\x93\xb8 https://t.co/l3V3Zhdd1u https://t.co/MLNOIkiv8c',en
2018-01-09 16:33:03,,b'Prince Harry and Meghan Markle have visited a community radio station in Brixton. \xf0\x9f\x93\xbb https://t.co/GagmLYEocM https://t.co/OEwlHAeYhy',en
2018-01-09 15:00:10,,"b""The nominations for this year's Bafta Film Awards have been announced! \xe2\x9c\xa8 \xf0\x9f\x8e\xac https://t.co/5yAuq8o65r https://t.co/rCkDXxxpZw""",en
2018-01-09 14:31:03,,b'\xf0\x9f\x8e\xac\xf0\x9f\x8e\x9e Films with female leads were the top three at the box office in 2017. Will Hollywood follow the money in future?\xe2\x80\xa6 https://t.co/qfLEvQs4Y0',en
2018-01-09 14:00:07,,b'\xf0\x9f\x8e\xa7\xf0\x9f\x8e\xb8 Nearly a quarter of the current UK top 40 is made up of tracks credited to more than one artist.\xe2\x80\xa6 https://t.co/waVrDMmuTy',en
2018-01-09 13:53:31,,"b""RT @BBCArchive: Blue Peter has been named the best children's TV programme by experts who have clearly never seen Button Moon. Here's Valer\xe2\x80\xa6""",en
2018-01-09 13:52:08,,"b""RT @BBCWiltshire: One of Longleat's most popular residents has died. Nico was believed to be the oldest silverback gorilla in Europe \xf0\x9f\xa6\x8d \xf0\x9f\x98\xa2 ht\xe2\x80\xa6""",en
2018-01-09 13:30:05,,"b'Sporting statue shockers... \n\nMichael, is that you? \xf0\x9f\xa4\x94 https://t.co/GUJHPqWlmW https://t.co/2vPD9z2FES'",en
2018-01-09 13:00:10,,b'Feast your mince pies on this Cockney rhyming slang quiz. \xf0\x9f\x91\x89 https://t.co/JQaEbCQUtZ https://t.co/LpKcYHUJCN',en
2018-01-09 12:37:58,,"b'RT @bbcthree: ""Do you regret keeping him?""\n\nAnd other things not to say to single parents. https://t.co/CeTGyVVwD0'",en
2018-01-09 12:30:03,,b'The @HairyBikers stuffed aubergines are easy enough to feed a crowd but special enough for a weekend lunch. \xf0\x9f\x8d\x86\xf0\x9f\x8d\xb4\n\nFul\xe2\x80\xa6 https://t.co/aruvje4KAF',en
2018-01-09 12:01:03,,"b""Joanna Lumley is to replace Stephen Fry as host of this year's #BAFTAs. \xe2\x9c\xa8 \xf0\x9f\x8c\x9f \xf0\x9f\x8e\xac https://t.co/ae94Exjzfu https://t.co/ZBGk0xjfzt""",en
2018-01-09 11:36:03,,"b""One of the world's oldest silverback male gorillas has died at Longleat Safari Park. \xf0\x9f\x92\x94 https://t.co/lMrxmoe7kG https://t.co/HIsPtnqJr3""",en
2018-01-09 11:13:37,,"b""'A single shower can result in 100,000 plastic particles entering the ocean.'\n\nWhy #microbeads are controversial. \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/q7QcOsYT4g""",en
2018-01-09 10:52:30,,"b""\xf0\x9f\x8e\xad\xf0\x9f\x8f\x86 Natalie Dormer and @LetitiaWright announce nominations for this year's #BAFTAs.\n\nBritish Academy Film Awards | S\xe2\x80\xa6 https://t.co/tOeRYkiCut""",en
2018-01-09 09:00:05,,b'Do you know the answer? \xf0\x9f\xa4\x94 https://t.co/EpDXFLZv93 https://t.co/wKPZAIkHhR',en
2018-01-09 08:45:47,,b'RT @BBCWorld: Australian animals suffer through extreme heat https://t.co/JYntMzQuoX',en
2018-01-09 08:41:09,,"b'RT @bbcthree: ""Do you regret keeping him?""\n\nAnd other things not to say to single parents. https://t.co/nEyDAacVxT'",en
2018-01-09 08:41:02,,"b""RT @BBCOne: SO MUCH LOVE FOR THE WORLD'S SMALLEST CAT! \xf0\x9f\x98\x8d  \n\n\xf0\x9f\x90\xaf #BigCats, starts Thursday at 8pm on @BBCOne and @BBCiPlayer.\nhttps://t.co/YYQ\xe2\x80\xa6""",en
2018-01-09 08:40:50,,"b""RT @BBCNewsEnts: Have a look at who's been nominated for the #Baftas https://t.co/OSkPgdpMAS""",en
2018-01-09 08:40:02,,"b'This man has been reunited with his digital camera following a social media campaign, a year after it was swept awa\xe2\x80\xa6 https://t.co/PgZ72xbKdN'",en
2018-01-09 08:39:48,,b'RT @BBCNewsEnts: #Baftas new host - Joanna Lumley! https://t.co/fXiYK7j8Dn',en
2018-01-09 08:20:04,,"b'\xf0\x9f\xa6\x8f Between 2007-14, rhino poaching rose 9000%. The very existence of the species is threatened by organised crime.\xe2\x80\xa6 https://t.co/MM90i44O8U'",en
2018-01-09 08:00:04,,b'More than half a million tonnes of plastic and other untreated waste is dumped into the Ganges each year. https://t.co/fqsGo3x3F9',en
2018-01-09 07:38:04,,"b""It's the time of year to switch your phone off, put the kettle on &amp; get between the covers - of a good book that is\xe2\x80\xa6 https://t.co/oUtgWBVBHu""",en
2018-01-08 21:29:44,,"b'RT @bbc5live: Looking for some exercise and nutrition advice? \xf0\x9f\x92\xaa\n\nJoe Wicks, aka @thebodycoach, shares his tips on how to sustain a long ter\xe2\x80\xa6'",en
2018-01-08 21:29:01,,b'RT @bbcasiannetwork: \xf0\x9f\x93\xa1 The Asian Network Future Sounds 2018 list is live! \xf0\x9f\x93\xa1\n\xe2\xac\x87\xef\xb8\x8f Get these artists on your radar right now \xe2\xac\x87\xef\xb8\x8f\n@rikaldn \n@nash\xe2\x80\xa6',en
2018-01-08 21:28:07,,"b""RT @bbcthesocial: Jordan thought nobody would give him a chance after prison, but now he's training to be a chef \n\n#IntoIt https://t.co/GVV\xe2\x80\xa6""",en
2018-01-08 21:27:12,,"b'RT @bbcworldservice: ""Our job as journalists is to bring the story back and to make sure that these things are not invisible."" @cmittermeie\xe2\x80\xa6'",en
2018-01-08 21:23:06,,b'RT @BBCiPlayer: \xf0\x9f\x8e\x81 #HardSun is the new #boxset to get stuck into this week. #iplayerit https://t.co/7AEUPTrmRV https://t.co/DTxDAF4217',en
2018-01-08 21:22:32,,b'RT @BBCWthrWatchers: Some cracking sunsets \xf0\x9f\x8c\x87 in the north of the UK earlier. Cloudier conditions arriving overnight may limit the number of\xe2\x80\xa6',en
2018-01-08 20:30:06,,b'The #SilentWitness team are back. \n\n9pm | @BBCOne | https://t.co/nluMqMB9kB https://t.co/XNJzlzoti7',en
2018-01-08 20:04:03,,b'Recy Taylor: who was the woman Oprah mentioned in her #GoldenGlobes speech? https://t.co/tiynXeMmCO https://t.co/1Pw4pUEQRY',en
2018-01-08 19:37:04,,"b'Tonight, go beyond the theatre doors and discover how surgeons push medical boundaries to the limits. \xf0\x9f\x8f\xa5 \n\nSurgeons:\xe2\x80\xa6 https://t.co/ZOnkfmFkDY'",en
2018-01-08 19:02:01,,"b'\xf0\x9f\xa6\x8c\xe2\x9d\x84 The moment a moose, which got stuck up to its neck in snow, is freed by rescuers in Canada. \xf0\x9f\x91\x8f https://t.co/edDNzLFP2c'",en
2018-01-08 18:32:04,,b'\xf0\x9f\x8f\x9d\xf0\x9f\x98\x81 This year you can get 24 days off in a row using just 14 days of leave! https://t.co/ffVi0OKWIv https://t.co/3bIJLmeK4s',en
2018-01-08 18:02:04,,b'\xf0\x9f\x8e\x92\xf0\x9f\x93\x9a It was a big day for Princess Charlotte today as she started at nursery school. https://t.co/uZm4XqMPhV https://t.co/tVw11CKnVf',en
2018-01-08 17:30:06,,b'\xe2\x99\xbf\xe2\x9c\x88This mum is taking on the global airline industry to get wheelchairs allowed on planes. https://t.co/C5suKv2fJy',en
2018-01-08 17:09:03,,"b'This #MeatFreeMonday, why not give one of these veggie pasta bakes a go? \xf0\x9f\x8d\x85\xf0\x9f\x8d\x86\xf0\x9f\x8d\x9d https://t.co/BFvmdF4FZi https://t.co/ZRXjL2ZASs'",en
2018-01-08 16:48:04,,"b""'I still have that karaoke machine!' \xf0\x9f\x8e\xa4\xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f\n\n@Camila_Cabello explains how a @BritneySpears karaoke CD made her Christ\xe2\x80\xa6 https://t.co/G2WJxboW67""",en
2018-01-08 16:33:07,,b'These are some of the most striking photographs taken last week from around the world. \xf0\x9f\x93\xb8 https://t.co/nbDyZEg9YW https://t.co/ixljaLS7bq',en
2018-01-08 16:00:05,,b'Judi Dench and Maggie Smith star as two sisters whose lives are changed when they befriend a man they find on the b\xe2\x80\xa6 https://t.co/a9hqMWL9bV',en
2018-01-08 15:27:21,,b'\xf0\x9f\x93\x9aEight books that will make you want to run away with the circus. \xf0\x9f\x8e\xaa\xf0\x9f\xa4\xb8 https://t.co/ahZU4Dn2kD\n\n#LoveToRead https://t.co/FnPS49sYg6',en
2018-01-08 15:00:07,,"b""\xf0\x9f\x92\x94\xf0\x9f\x92\x8d If you're married then it might be best to tread carefully today which has been dubbed #DivorceDay by lawyers.\xe2\x80\xa6 https://t.co/tamDjAjpmp""",en
2018-01-08 14:30:06,,"b""Repeat bouts of warmer seawater are posing a significant challenge to the world's coral reefs. \xf0\x9f\x8c\x8a \xf0\x9f\x90\xa0 \xf0\x9f\x90\xa2\xe2\x80\xa6 https://t.co/nLE91lQxyt""",en
2018-01-08 14:03:04,,"b""'Having kids ruins your life in the best way possible.'\n11 things we learned from Charlie Brooker\xe2\x80\x99s Desert Island D\xe2\x80\xa6 https://t.co/qcyMA9KdNA""",en
2018-01-08 13:43:59,,b'RT @bbcthesocial: WTF is #hygge? https://t.co/M04sxI3XMt',en
2018-01-08 13:40:41,,b'RT @bbcrb: Any spare paper laying about in your office? Donate some today ! \xf0\x9f\x90\xb1 https://t.co/FWCGmnJK6Y',en
2018-01-08 13:33:04,,"b'New year, new me? \xf0\x9f\xa4\x94 \n\n\xf0\x9f\x8c\x8b \xf0\x9f\x90\x8e  From taking photos inside active volcanoes to jousting, here are 8 hobbies you probably\xe2\x80\xa6 https://t.co/wGtHBd3TK1'",en
2018-01-08 13:00:08,,b'\xf0\x9f\x8f\x81\xf0\x9f\x8f\x8e This 16-year-old girl from East Kilbride has made F4 motor racing history. https://t.co/LHhhU6vKY8',en
2018-01-08 12:40:13,,b'RT @BBCCornwall: \xf0\x9f\x90\xac\xf0\x9f\x90\xac Even the dolphins had a lovely time playing in the #SundaySunshine in Mounts Bay \xf0\x9f\x8c\x8a\xf0\x9f\x90\xac\xf0\x9f\x90\xac\xf0\x9f\x8c\x9e Thanks to #drone operator Simon S\xe2\x80\xa6',en
2018-01-08 12:37:56,,b'RT @BBC100women: The red carpet was a sea of black dresses and suits at the #GoldenGlobes.  Stars discuss #WhyWeWearBlack and make it very\xe2\x80\xa6',en
2018-01-08 12:37:14,,b'RT @BBCSpringwatch: 50 million trees are going to be planted \xf0\x9f\x8c\xb3\nhttps://t.co/x4Enjn8H2A',en
2018-01-08 12:37:05,,"b'RT @bbccomedy: So, how you feeling today? \xf0\x9f\xa4\x94\xf0\x9f\x98\x83 #MondayMotivation https://t.co/dyRd1shmfq'",en
2018-01-08 12:36:01,,"b'RT @BBCOne: \xf0\x9f\x90\xb1 Thick fur and enormous feet help Canada lynx deal with deep snow and arctic conditions. \n\n\xf0\x9f\x86\x95 #BigCats, Thursday at 8pm on @BBC\xe2\x80\xa6'",en
2018-01-08 12:29:03,,"b""On what would have been #DavidBowie's 71st birthday, here are 8 life lessons we can take away from the Star Man's t\xe2\x80\xa6 https://t.co/kbSD0N77jx""",en
2018-01-08 12:28:45,,"b'RT @bbcasiannetwork: \xf0\x9f\x8c\xbf ""They walk in the room and they let everybody know.""\n@iamwill tells @HarpreetUK how he\'s been inspired to ditch the\xe2\x80\xa6'",en
2018-01-08 11:53:03,,"b'\xf0\x9f\x92\xa1Our universe has a speed limit of 299,792 km p/s (which is also the rate at which light travels), but what is it t\xe2\x80\xa6 https://t.co/dFDyB5aZ1F'",en
2018-01-08 11:29:26,,"b""The biggest moments from last night's #GoldenGlobes. \xe2\x9c\xa8 \xf0\x9f\x91\x89 https://t.co/GZCJztqRln https://t.co/23LJXnf3wN""",en
2018-01-08 09:57:36,,"b""Some powerful speeches and statements from this year's #GoldenGlobes. https://t.co/ewKAhPtHoV""",en
2018-01-08 09:00:06,,"b""We have a 'supermoon trilogy' coming in January &amp; the final one - a 'Super Blue Blood Moon' - could be the most rar\xe2\x80\xa6 https://t.co/nbwHZdXRSh""",en
2018-01-08 08:46:52,,b'RT @BBCWorld: Golden Globes 2018: Why stars wore black on the red carpet https://t.co/P4LUZTeOFQ',en
2018-01-08 08:46:36,,b'RT @BBCEngland: Commuters face up to three days of disruption as staff at five train firms begin a fresh wave of strikes in separate disput\xe2\x80\xa6',en
2018-01-08 08:45:11,,b'RT @BBCNewsbeat: Here are the eight big moments from the #GoldenGlobes last night:\n\nhttps://t.co/DzbliYugWt https://t.co/zDM1kl7WNm',en
2018-01-08 08:44:58,,"b""RT @bbcthree: You'll never complain about your commute again after you see these bonkers journeys https://t.co/43I5HefpJ8 https://t.co/dzWJ\xe2\x80\xa6""",en
2018-01-08 08:44:11,,b'RT @bbcgetinspired: You can do it! \xf0\x9f\x99\x8c \n\n@AdeleRoberts is on a mission to get you active with her January health hacks. #GetInspired #MondayM\xe2\x80\xa6',en
2018-01-08 08:44:05,,"b'RT @bbcworldservice: ""The fact that we have an epidemic of depression... is telling us that we\'ve built a society that doesn\'t match people\xe2\x80\xa6'",en
2018-01-08 08:40:02,,b'Beef farmer Jay gave up his family farm to send his herd to live out their days in a sanctuary. \xf0\x9f\x90\x84\xe2\x9d\xa4\xef\xb8\x8f\xef\xb8\x8f\n#EverydayHeroes https://t.co/IjBP8kxfNA',en
2018-01-08 08:40:00,,"b""RT @BBC6Music: \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x8e\xa4 Today would have been David Bowie's 71st Birthday. In 1973 on @BBC's Nationwide, he contemplated life after Ziggy Stardu\xe2\x80\xa6""",en
2018-01-08 08:33:02,,"b""When you wake up and remember you're expected to work five whole days this week. \xf0\x9f\x98\x92 #MondayMorning https://t.co/Ju3oKV1rep""",en
2018-01-08 08:00:08,,b'\xe2\x98\x95\xef\xb8\x8f\xf0\x9f\x98\xb4 Why do some people need several cups of coffee just to get through the day? https://t.co/L3POHVgHjE',en
2018-01-08 07:38:10,,"b""\xf0\x9f\x8c\xb5\xf0\x9f\x8c\xba\xf0\x9f\x8c\xb4 Preserving Morocco's grand gardens. https://t.co/Rh4tovuLZu https://t.co/KVYNRy7ZdT""",en
2018-01-07 20:03:03,,"b""Switzerland's Schindler? \nCarl Lutz is the forgotten Swiss diplomat who rescued thousands from Holocaust.\xe2\x80\xa6 https://t.co/LNzRhFR6LN""",en
2018-01-07 19:30:04,,"b'Tonight, Michael Palin shares the story behind his outstanding career in television and film. \xe2\x9c\xa8 \n\nMichael Palin: A\xe2\x80\xa6 https://t.co/VOYzhp6JyU'",en
2018-01-07 19:25:10,,b'RT @BBCWorld: Snowing or glowing? https://t.co/em8Ks1aGPZ',en
2018-01-07 19:22:48,,b'RT @BBCRadio4: \xf0\x9f\x8e\xaa Roll up! Roll up!\nhttps://t.co/AeAloY7XGG',en
2018-01-07 19:19:39,,"b""RT @bbccomedy: We can't keep up with the Karcrashians. OHMIGOD, SO PWETTY!!!! https://t.co/eJV7FijmOB""",en
2018-01-07 19:18:56,,"b""RT @bbcmusic: Ed Sheeran performing 'Perfect' with Jools Holland and his Rhythm &amp; Blues Orchestra was rather exceptional \xf0\x9f\x92\x95\n-\nMiss the show?\xe2\x80\xa6""",en
2018-01-07 19:00:05,,"b'You can learn what an animal sounds like from what it evolved to hear. \n\nAnd it turns out, T rex sounded nothing li\xe2\x80\xa6 https://t.co/BuXuJ3majp'",en
2018-01-07 18:32:03,,"b'Tonight, David Attenborough attempts to animate the life of a 200-million-year-old ichthyosaur. \xf0\x9f\x8c\x8a \n\nAttenborough an\xe2\x80\xa6 https://t.co/xWsAFgCQu8'",en
2018-01-07 17:59:05,,b'Budget Italian feasts the whole family will love. \xf0\x9f\x8d\x9d https://t.co/MtSlOvp6m6 https://t.co/8fCY2ToBM6',en
2018-01-07 17:19:01,,"b""What's the true scale of the global trade in humans? \n#McMafia https://t.co/3X7YDsabMv""",en
2018-01-07 16:53:27,,"b'The best, worst and weirdest #FACup fan fashion. \xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x92\x85 https://t.co/hDEBwew84U https://t.co/1DMfVbC8oJ'",en
2018-01-07 16:34:03,,b'RT @BBC_designed: Eastern Block design is back and it\xe2\x80\x99s inspiring a whole new fashion movement. \xf0\x9f\x8e\x89 https://t.co/xS6vJ68vX8',en
2018-01-07 16:31:59,,b'RT @BBCWorld: A beauty contest with a difference \xf0\x9f\x90\x9f https://t.co/ardDeFBwO5',en
2018-01-07 16:31:55,,b'RT @bbcthree: Becoming a single mum was the best thing that happened to me  https://t.co/64ZeqQRwE0 https://t.co/bJROBhtERz',en
2018-01-07 16:31:45,,"b""RT @BBCScotland: 'Official sightings' of Nessie in 2017 were the highest this century \xf0\x9f\x90\x89 https://t.co/eToUiRbB0Z""",en
